"artistURI","url","title","image-URL","birthPlace","birthYear","deathYear","when-acquired","dimensions","Type_URI","type","nationality_URI","nationality","collection","artistAppellationURI","artistName","credit"
"","http://www.sfmoma.org/explore/collection/artwork/4875","Fall (Through)","","","1937","","1971","91.44 cm x 194.95 cm x 13.97 cm","","sculpture","","American","SFMOMA","","James Reineking","Anonymous gift"
"","http://www.sfmoma.org/explore/collection/artwork/7006","Adopt A Book / Ex Libris Poster","http://www.sfmoma.org/images/artwork/medium/93.417_01_b02.jpg","","1942","","1993","44.45 cm x 44.45 cm","","printed material","","American","SFMOMA","","Gerald Reis","Gift of the designer"
"","http://www.sfmoma.org/explore/collection/artwork/4877","Statement","","","1935","","1964","194.63 cm x 177.8 cm","","painting","","American","SFMOMA","","Deborah Remington","Gift of the First Savings and Loan Association"
"","http://www.sfmoma.org/explore/collection/artwork/4876","Untitled","","","1935","","1979","55.56 cm x 51.12 cm x 1.27 cm","","painting","","American","SFMOMA","","Deborah Remington","Gift of Robert B. Howard"
"","http://www.sfmoma.org/explore/collection/artwork/32191","Untitled","","","1908","","","29.21 cm x 23.18 cm","","photograph","","French, born Cambodia","","","Ren�-Jacques","Collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/32275","Cows at the Mouth of the Ruhr River","","","1897","1966","","15.88 cm x 22.23 cm","","photograph","","German","","","Albert Renger-Patzsch","Collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/7948","Untitled","http://www.sfmoma.org/images/artwork/medium/90.324_01_b02.jpg","","1897","1966","1990","23.18 cm x 17.46 cm","","photograph","","German","SFMOMA","","Albert Renger-Patzsch","Purchase through a gift of Mr. and Mrs. Paul Sack"
"","http://www.sfmoma.org/explore/collection/artwork/120068","Winterlicher Wald (Winter Forest)","http://www.sfmoma.org/images/artwork/medium/2005.348_01_b02.jpg","","1897","1966","2005","22.9 cm x 17 cm","","photograph","","German","SFMOMA","","Albert Renger-Patzsch","Accessions Committee Fund and purchase through a gift of K. C. Chiang and Joseph B. Hershenson"
"","http://www.sfmoma.org/explore/collection/artwork/129299","Empossamento #1c (Inauguration #1c)","http://www.sfmoma.org/images/artwork/medium/2008.12_01_b02.jpg","","1970","","2008","121.92 cm x 182.88 cm","","photograph","","Brazilian","SFMOMA","","Mauro Restiffe","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/126962","Empossamento #3 (Inauguration #3)","http://www.sfmoma.org/images/artwork/medium/2007.77_01_b02.jpg","","1970","","2007","101.6 cm x 152.4 cm","","photograph","","Brazilian","SFMOMA","","Mauro Restiffe","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/126963","Empossamento #8 (Inauguration #8)","http://www.sfmoma.org/images/artwork/medium/2007.78_01_b02.jpg","","1970","","2007","68.58 cm x 101.6 cm","","photograph","","Brazilian","SFMOMA","","Mauro Restiffe","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/126964","Empossamento #9 (Inauguration #9)","http://www.sfmoma.org/images/artwork/medium/2007.79_01_b02.jpg","","1970","","2007","109.86 cm x 165.74 cm","","photograph","","Brazilian","SFMOMA","","Mauro Restiffe","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/7949","The Ascension","","","1923","","1991","27.78 cm x 35.4 cm","","photograph","","Mexican","SFMOMA","","Antonio Reynoso","Purchase through a gift of Brook Byers"
"","http://www.sfmoma.org/explore/collection/artwork/4882","That Guy's Acre Has A Cloud Over it All The Time","","","1934","","1971","66.36 cm x 29.85 cm x 29.85 cm","","sculpture","","American","SFMOMA","","Sam Richardson","Gift of Sally Lilienthal"
"","http://www.sfmoma.org/explore/collection/artwork/4883","The Island Rises Out of Incredibly Deep Water","","","1934","","1979","15.88 cm x 26.04 cm x 26.04 cm","","sculpture","","American","SFMOMA","","Sam Richardson","Gift of Byron R. Meyer"
"","http://www.sfmoma.org/explore/collection/artwork/106917","Letter from Robo Richey to Tina Modotti","http://www.sfmoma.org/images/artwork/medium/2001.88.212.A-D_01_b04.jpg","","","","2001","","","letter","","","SFMOMA","","Roubaix de l'Abrie Richey","Purchase through a gift of�the Art Supporting Foundation, John ""Launny"" Steffens,�Sandra Lloyd, Shawn and Brook Byers,�Mr. and Mrs. George F. Jewett, Jr., and anonymous donors"
"","http://www.sfmoma.org/explore/collection/artwork/107103","Telegram from Robo Richey to Tina Modotti","http://www.sfmoma.org/images/artwork/medium/2001.88.224_01_b02.jpg","","","","2001","15.24 cm x 21.59 cm","","telegram","","","SFMOMA","","Roubaix de l'Abrie Richey","Purchase through a gift of�the Art Supporting Foundation, John ""Launny"" Steffens,�Sandra Lloyd, Shawn and Brook Byers,�Mr. and Mrs. George F. Jewett, Jr., and anonymous donors"
"","http://www.sfmoma.org/explore/collection/artwork/107000","The Book of Robo, Being a Collection of Verses and Prose Writings by Roubaix de L'Abrie Richey","http://www.sfmoma.org/images/artwork/medium/2001.88.225.1.JPG","","","","2001","","","book","","","SFMOMA","","Roubaix de l'Abrie Richey","Purchase through a gift of�the Art Supporting Foundation, John ""Launny"" Steffens,�Sandra Lloyd, Shawn and Brook Byers,�Mr. and Mrs. George F. Jewett, Jr., and anonymous donors"
"","http://www.sfmoma.org/explore/collection/artwork/106958","Untitled [Watercolored Menu]","http://www.sfmoma.org/images/artwork/medium/2001.88.228_01_b02.jpg","","","","2001","30.8 cm x 23.18 cm","","painting","","","SFMOMA","","Roubaix de l'Abrie Richey","Purchase through a gift of�the Art Supporting Foundation, John ""Launny"" Steffens,�Sandra Lloyd, Shawn and Brook Byers,�Mr. and Mrs. George F. Jewett, Jr., and anonymous donors"
"","http://www.sfmoma.org/explore/collection/artwork/113032","Untitled [Young Girl Wearing a Black Dress, Seated on a Table]","http://www.sfmoma.org/images/artwork/medium/2003.321_01_d03.jpg","","","","2003","21.27 cm x 18.89 cm","","photograph","","French","SFMOMA","","Richou","Gift of Robert Harshorn Shimshak and Marion Brenner"
"","http://www.sfmoma.org/explore/collection/artwork/4886","Five Triangles Variation 1","","","1907","2002","1976","26.35 cm x 31.12 cm x 7.62 cm","","sculpture","","American","SFMOMA","","George Rickey","Gift of Mr. and Mrs. Louis Honig"
"","http://www.sfmoma.org/explore/collection/artwork/4887","Two Lines Up-Contrapuntal","","","1907","2002","1976","93.98 cm x 8.26 cm x 8.26 cm","","sculpture","","American","SFMOMA","","George Rickey","Gift of Mr. and Mrs. Louis Honig"
"","http://www.sfmoma.org/explore/collection/artwork/134762","Here, Now and Nowhere","","","1966","","2009","237.5 cm x 1462.5 cm","","painting","","Portuguese","SFMOMA","","Rigo 23","Gift of Paule Anglim and Rigo 23"
"","http://www.sfmoma.org/explore/collection/artwork/15449","Home of an Italian Ragpicker, Jersey Street","http://www.sfmoma.org/images/artwork/medium/95.145.jpg","","1849","1914","1995","19.69 cm x 24.77 cm","","photograph","","American, born Denmark","SFMOMA","","Jacob August Riis","Evelyn and Walter Haas Fund"
"","http://www.sfmoma.org/explore/collection/artwork/19465","Lodgers in a Crowded Bayard Street Tenement--""Five Cents a Spot""","http://www.sfmoma.org/images/artwork/medium/98.129_01_b02.jpg","","1849","1914","1998","20.64 cm x 24.77 cm","","photograph","","American, born Denmark","SFMOMA","","Jacob August Riis","Gift of Howard Greenberg"
"","http://www.sfmoma.org/explore/collection/artwork/32277","Lower East Side","http://www.sfmoma.org/images/artwork/medium/ST1998.0392.jpg","","1849","1914","","19.84 cm x 24.61 cm","","photograph","","American, born Denmark","","","Jacob August Riis","Collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/32279","Night in Gotham Court","http://www.sfmoma.org/images/artwork/medium/ST1998.0394.jpg","","1849","1914","","19.84 cm x 24.61 cm","","photograph","","American, born Denmark","","","Jacob August Riis","Collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/32278","Shooting Craps: The Game of the Street. Bootblacks and Newsboys","http://www.sfmoma.org/images/artwork/medium/ST1998.0393_01_b02.jpg","","1849","1914","","20 cm x 24.77 cm","","photograph","","American, born Denmark","","","Jacob August Riis","Collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/4889","Rip's Table","","","1954","","1980","118.11 cm x 76.52 cm x 63.5 cm","","sculpture","","American","SFMOMA","","Tom Rippon","Purchase with the aid of funds from the National Endowment for the Arts and the Soap Box Derby Fund"
"","http://www.sfmoma.org/explore/collection/artwork/37469","Chief, from the series German Indians","http://www.sfmoma.org/images/artwork/medium/2000.496_01_b02.jpg","","","","2000","89.54 cm x 77.47 cm","","photograph","","","SFMOMA","","Max Becher and Andrea Robbins","Purchase through a gift of Ronald W. Garrity"
"","http://www.sfmoma.org/explore/collection/artwork/37626","The Knife Thrower, from the series German Indians","http://www.sfmoma.org/images/artwork/medium/2000.497.jpg","","","","2000","76.52 cm x 65.41 cm","","photograph","","","SFMOMA","","Max Becher and Andrea Robbins","Purchase through a gift of Ronald W. Garrity"
"","http://www.sfmoma.org/explore/collection/artwork/37704","Young Man with Shield, from the series German Indians","http://www.sfmoma.org/images/artwork/medium/2000.498_01_b02.jpg","","","","2000","50.8 cm x 40.64 cm","","photograph","","","SFMOMA","","Max Becher and Andrea Robbins","Purchase through a gift of Ronald W. Garrity"
"","http://www.sfmoma.org/explore/collection/artwork/100988","Molecular Biosystems 1998 Annual Report","","","1967","","2000","31.75 cm x 25.72 cm x 0.32 cm","","printed material","","American","SFMOMA","","Kevin Roberson","Gift of Cahan & Associates"
"","http://www.sfmoma.org/explore/collection/artwork/100990","San Francisco Design Solution Brochure","","","1967","","2000","30.48 cm x 24.13 cm x 0.64 cm","","printed material","","American","SFMOMA","","Kevin Roberson","Gift of Cahan & Associates"
"","http://www.sfmoma.org/explore/collection/artwork/26042","Ms. Cid","http://www.sfmoma.org/images/artwork/medium/98.529_01_d02.jpg","","1947","","1998","213.36 cm x 60.96 cm x 19.69 cm","","sculpture","","American","SFMOMA","","Kent Roberts","Gift of Judy and Ken Joy"
"","http://www.sfmoma.org/explore/collection/artwork/119292","Constantinople Harbor Scene","http://www.sfmoma.org/images/artwork/medium/2004.654_01_b02.jpg","","","","2004","23.97 cm x 31.91 cm","","photograph","","","SFMOMA","","James Robertson and Felice Beato","Gift of Gordon L. Bennett"
"","http://www.sfmoma.org/explore/collection/artwork/4891","Modelling Hands (also known as Sculptor's Hands)","","","1885","1964","1981","41.91 cm x 36.83 cm x 24.13 cm","","sculpture","","American","SFMOMA","","Hugo Robus","Evelyn and Walter Haas, Jr. Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/48508","View of the Confederate Lines, Petersburg","","","1826-1827","","1997","","","photograph","","American","","","T.C. Roche","Collection of the San Francisco Museum of Modern Art, fractional gift of Paul Sack, and collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/17621","The 11th Investigation on the Strategy of Liar's Dice","","","1941","","1978","60.33 cm x 330.2 cm","","painting","","Austrian","SFMOMA","","Herbert Rockere","Gift of the artist"
"","http://www.sfmoma.org/explore/collection/artwork/37634","Uganda (Three Girls from the Wagasero Tribe of Forest People)","http://www.sfmoma.org/images/artwork/medium/99.449.jpg","","","1995","1999","16.51 cm x 24.13 cm","","photograph","","British","SFMOMA","","George Rodger","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/4894","Untitled","","","1913","1995","1973","212.73 cm x 167.64 cm","","painting","","American","SFMOMA","","Philip Roeber","Gift of William M. Roth"
"","http://www.sfmoma.org/explore/collection/artwork/138895","Busts","","","1975","","2011","28.26 cm x 20.96 cm","","drawing","","American","SFMOMA","","Will Rogan","Mary Heath Keesling Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/138896","Mediums 4 (II)","","","1975","","2011","","","sculpture","","American","SFMOMA","","Will Rogan","Mary Heath Keesling Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/107376","One thing I can tell you is you've got to be free","http://www.sfmoma.org/images/artwork/medium/2002.1.jpg","","1975","","2002","","","video installation","","American","SFMOMA","","Will Rogan","Purchase through a gift of the Wallace Alexander Gerbode Foundation"
"","http://www.sfmoma.org/explore/collection/artwork/138894","Silencer (MUM) #11","","","1975","","2011","28.58 cm x 20.96 cm","","drawing","","American","SFMOMA","","Will Rogan","Mary Heath Keesling Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/107507","Untitled, from the series Public Sculpture","http://www.sfmoma.org/images/artwork/medium/2002.8.5_01_b02.jpg","","1975","","2002","40.64 cm x 50.8 cm","","photograph","","American","SFMOMA","","Will Rogan","Purchase through a gift of the Wallace Alexander Gerbode Foundation"
"","http://www.sfmoma.org/explore/collection/artwork/107506","Untitled, from the series Public Sculpture","http://www.sfmoma.org/images/artwork/medium/2002.8.4_01_b02.jpg","","1975","","2002","40.64 cm x 50.8 cm","","photograph","","American","SFMOMA","","Will Rogan","Purchase through a gift of the Wallace Alexander Gerbode Foundation"
"","http://www.sfmoma.org/explore/collection/artwork/107504","Untitled, from the series Public Sculpture","http://www.sfmoma.org/images/artwork/medium/2002.8.1_01_b02.jpg","","1975","","2002","40.64 cm x 50.8 cm","","photograph","","American","SFMOMA","","Will Rogan","Purchase through a gift of the Wallace Alexander Gerbode Foundation"
"","http://www.sfmoma.org/explore/collection/artwork/107509","Untitled, from the series Public Sculpture","http://www.sfmoma.org/images/artwork/medium/2002.8.3_01_b02.jpg","","1975","","2002","40.64 cm x 50.8 cm","","photograph","","American","SFMOMA","","Will Rogan","Purchase through a gift of the Wallace Alexander Gerbode Foundation"
"","http://www.sfmoma.org/explore/collection/artwork/107508","Untitled, from the series Public Sculpture","http://www.sfmoma.org/images/artwork/medium/2002.8.6_01_b02.jpg","","1975","","2002","40.64 cm x 50.8 cm","","photograph","","American","SFMOMA","","Will Rogan","Purchase through a gift of the Wallace Alexander Gerbode Foundation"
"","http://www.sfmoma.org/explore/collection/artwork/107505","Untitled, from the series Public Sculpture","http://www.sfmoma.org/images/artwork/medium/2002.8.2_01_b02.jpg","","1975","","2002","40.64 cm x 50.8 cm","","photograph","","American","SFMOMA","","Will Rogan","Purchase through a gift of the Wallace Alexander Gerbode Foundation"
"","http://www.sfmoma.org/explore/collection/artwork/1328","Nehemiah and Renee with Orchid","http://www.sfmoma.org/images/artwork/medium/77.81.jpg","","1937","","1977","73.66 cm x 58.42 cm","","drawing","","American","SFMOMA","","Barbara Rogers","Purchase with the aid of funds from the National Endowment for the Arts, the 1975 Soap Box Derby Fund, and the New Future Fund Drive"
"","http://www.sfmoma.org/explore/collection/artwork/31558","Chair for the Centre Georges Pompidou","http://www.sfmoma.org/images/artwork/medium/99.417_02_cons02.jpg","","","","1999","75.57 cm x 51.12 cm x 51.44 cm","","furniture","","","SFMOMA","","Renzo Piano and Richard Rogers","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/31557","Chair for the Centre Georges Pompidou","http://www.sfmoma.org/images/artwork/medium/99.418_01_cons02.jpg","","","","1999","73.66 cm x 47.94 cm x 58.42 cm","","furniture","","","SFMOMA","","Renzo Piano and Richard Rogers","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/31559","Rolling Cabinet for the Centre Georges Pompidou","","","","","1999","60.33 cm x 44.13 cm x 66.68 cm","","furniture","","","SFMOMA","","Renzo Piano and Richard Rogers","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/13403","Ausrangierte Schaufenster Puppen","","","1906","1990","1985","23.81 cm x 16.19 cm","","photograph","","German","SFMOMA","","Werner Rohde","Fund of the 80s purchase"
"","http://www.sfmoma.org/explore/collection/artwork/107246","Portrait with Bowler and Umbrella","","","1906","1990","2001","17.78 cm x 12.7 cm","","photograph","","German","SFMOMA","","Werner Rohde","Gift of Carla Emil and Rich Silverstein"
"","http://www.sfmoma.org/explore/collection/artwork/32284","Parthyr on the Monnow","","","","","","10.16 cm x 15.08 cm","","photograph","","British","","","J. A. Rolls","Collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/21767","Brooklyn","","","1950","","1997","24.13 cm x 32.39 cm","","photograph","","American","SFMOMA","","Thomas Roma","Gift of Helen Levitt"
"","http://www.sfmoma.org/explore/collection/artwork/27768","Devel's Pool, Fairmount Park, PA","http://www.sfmoma.org/images/artwork/medium/2001.83.jpg","","1953","","2001","50.8 cm x 60.96 cm","","photograph","","American","SFMOMA","","Stuart Rome","Gift of Stuart Rome"
"","http://www.sfmoma.org/explore/collection/artwork/27767","Fan, Fairmount Park, PA","http://www.sfmoma.org/images/artwork/medium/2001.84.jpg","","1953","","2001","50.8 cm x 60.96 cm","","photograph","","American","SFMOMA","","Stuart Rome","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/106119","Moki Indian Boy and Baby, Oraibi","http://www.sfmoma.org/images/artwork/medium/2002.168.jpg","","","","2002","20.16 cm x 15.24 cm","","photograph","","American","SFMOMA","","G.L. Rose","Gift of Charles Isaacs"
"","http://www.sfmoma.org/explore/collection/artwork/141420","Boy in Black Coat, Pitt Street","","","1919","2006","2011","34.13 cm x 26.83 cm","","photograph","","American","SFMOMA","","Walter Rosenblum","Gift of Rosenblum Family"
"","http://www.sfmoma.org/explore/collection/artwork/141423","Funeral Altar, Haiti","","","1919","2006","2011","26.51 cm x 33.81 cm","","photograph","","American","SFMOMA","","Walter Rosenblum","Gift of Rosenblum Family"
"","http://www.sfmoma.org/explore/collection/artwork/141422","Gaspe Landscape","","","1919","2006","2011","19.37 cm x 23.97 cm","","photograph","","American","SFMOMA","","Walter Rosenblum","Gift of Rosenblum Family"
"","http://www.sfmoma.org/explore/collection/artwork/141421","Girl with Polio, Rivington Street","","","1919","2006","2011","17.3 cm x 22.38 cm","","photograph","","American","SFMOMA","","Walter Rosenblum","Gift of Rosenblum Family"
"","http://www.sfmoma.org/explore/collection/artwork/32286","Hopskotch, 105th Street, New York City","","","1919","2006","","15.56 cm x 19.69 cm","","photograph","","American","","","Walter Rosenblum","Collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/141424","Street Shower - Mullaly Park, South Bronx","","","1919","2006","2011","26.83 cm x 34.61 cm","","photograph","","American","SFMOMA","","Walter Rosenblum","Gift of Rosenblum Family"
"","http://www.sfmoma.org/explore/collection/artwork/9443","If It's Too Bad to Be True, It Could Be DISINFORMATION","http://www.sfmoma.org/images/artwork/medium/94.462_01_d04.jpg","","1943","","1994","","","videotape","","American","SFMOMA","","Martha Rosler","Camille W. and William S. Broadbent Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/9444","Secrets from the Street: No Disclosure","","","1943","","1994","","","videotape","","American","SFMOMA","","Martha Rosler","Camille W. and William S. Broadbent Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/15418","The Bowery in two inadequate descriptive systems","http://www.sfmoma.org/images/artwork/medium/95.117.A-X_01_a02.jpg","","1943","","1995","25.4 cm x 55.88 cm","","installation","","American","SFMOMA","","Martha Rosler","Accessions Committee Fund: gift of Jean and Jim Douglas, Doris and Donald Fisher, Evelyn Haas, and Pam and Dick Kramlich"
"","http://www.sfmoma.org/explore/collection/artwork/32290","Glen Forsa, Isle of Mull","","","1801","","","27.94 cm x 34.61 cm","","photograph","","Scottish","","","Horatio Ross","Collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/30286","Untitled [Tangled Twigs]","http://www.sfmoma.org/images/artwork/medium/99.450.jpg","","1801","","1999","17.94 cm x 22.54 cm","","photograph","","Scottish","SFMOMA","","Horatio Ross","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/32287","View of Edinburgh","","","1801","","","25.88 cm x 34.93 cm","","photograph","","Scottish","","","Horatio Ross","Collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/32289","View of Edinburgh","","","1801","","","28.42 cm x 35.08 cm","","photograph","","Scottish","","","Horatio Ross","Collection of the Sack Photographic Trust"
"","http://www.sfmoma.org/explore/collection/artwork/20337","Angel, Berlin Museum","http://www.sfmoma.org/images/artwork/medium/99.451_small_ema.jpg","","1947","","1999","50.8 cm x 40.64 cm","","photograph","","American","SFMOMA","","Richard Ross","Gift of the artist"
"","http://www.sfmoma.org/explore/collection/artwork/20339","Elephant, Museum of Natural History, Vienna","http://www.sfmoma.org/images/artwork/medium/99.452_01_b02.jpg","","1947","","1999","39.37 cm x 39.53 cm","","photograph","","American","SFMOMA","","Richard Ross","Foto Forum purchase"
"","http://www.sfmoma.org/explore/collection/artwork/126124","Isolation Room CBP, San Ysidro, CA","","","1947","","2007","50.8 cm x 50.8 cm","","photograph","","American","SFMOMA","","Richard Ross","Anonymous Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/20338","Polar Bear, Edinburgh Royal Scottish Museum","http://www.sfmoma.org/images/artwork/medium/99.453_01_b02.jpg","","1947","","1999","50.8 cm x 40.64 cm","","photograph","","American","SFMOMA","","Richard Ross","Foto Forum purchase"
"","http://www.sfmoma.org/explore/collection/artwork/141848","Fuji, exact expiration date unknown, ca. 1930s, processed in 2010 (#5)","","","1953","","2012","30.48 cm x 50.48 cm","","photograph","","American","SFMOMA","","Alison Rossiter","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/120395","Three Plus One","http://www.sfmoma.org/images/artwork/medium/2005.183_01_d02.jpg","","1945","","2005","223.52 cm x 238.76 cm","","painting","","American","SFMOMA","","Susan Rothenberg","Gift of Judith Neisser"
"","http://www.sfmoma.org/explore/collection/artwork/141657","Mary Boone with Cube","http://www.sfmoma.org/images/artwork/medium/2011.228.2.jpg","","1976","","2011","165.1 cm x 93.35 cm x 3.18 cm","","photograph","","Argentine","SFMOMA","","Mika Rottenberg","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/141342","Squeeze","http://www.sfmoma.org/images/artwork/medium/2011.228.1.jpg","","1976","","2011","","","video installation","","Argentine","SFMOMA","","Mika Rottenberg","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/101320","U+ Mesh Can","http://www.sfmoma.org/images/artwork/medium/2000.235_01_c03.jpg","","1952","","2000","29.21 cm x 27.94 cm x 15.24 cm","","design object","","Canadian","SFMOMA","","Paul Rowan","Gift of Umbra Inc."
"","http://www.sfmoma.org/explore/collection/artwork/101321","U+ Mesh Can","http://www.sfmoma.org/images/artwork/medium/2000.236_01_g04.jpg","","1952","","2000","29.21 cm x 25.4 cm x 25.4 cm","","design object","","Canadian","SFMOMA","","Paul Rowan","Gift of Umbra Inc."
"","http://www.sfmoma.org/explore/collection/artwork/4908","Claremont 39","","","1925","1998","1967","202.88 cm x 281.94 cm","","painting","","American","SFMOMA","","Richards Ruben","GIft of the artist"
"","http://www.sfmoma.org/explore/collection/artwork/4907","Claremont 47","","","1925","1998","1973","272.73 cm x 196.53 cm x 5.4 cm","","painting","","American","SFMOMA","","Richards Ruben","Gift of Irving Blum"
"","http://www.sfmoma.org/explore/collection/artwork/4909","Double Portrait","","","1925","1998","1981","116.84 cm x 173.04 cm","","painting","","American","SFMOMA","","Richards Ruben","Gift of Peter Selz and Dion Cheronis"
"","http://www.sfmoma.org/explore/collection/artwork/4910","Genocide","","","1925","1998","1983","234.95 cm x 357.51 cm","","painting","","American","SFMOMA","","Richards Ruben","Gift of Peter Voulkos"
"","http://www.sfmoma.org/explore/collection/artwork/126395","Casablanca, 2004, In the Casbah el-Habous, from the series Wounded Cities","http://www.sfmoma.org/images/artwork/medium/2008.152_01_b02.jpg","","1953","","2008","58.42 cm x 71.12 cm","","photograph","","American","SFMOMA","","Leo Rubinfien","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/15160","Map of the East: A Portfolio of 255 prints","","","1953","","1995","","","photograph","","American","SFMOMA","","Leo Rubinfien","Gift of David Rubinfien"
"","http://www.sfmoma.org/explore/collection/artwork/27704","Aviation","http://www.sfmoma.org/images/artwork/medium/2000.88.jpg","","1882","","2000","17.78 cm x 24.13 cm","","photograph","","German","SFMOMA","","Willi Ruge","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/132234","Artesia Blvd., Long Beach, from the series The Los Angeles River","http://www.sfmoma.org/images/artwork/medium/2010.77_01_b02.jpg","","1949","","2010","24.45 cm x 24.77 cm","","photograph","","American","SFMOMA","","Grant Rusk","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/132235","Owensmouth Ave. near Vanowen, Canoga Park, from the series The Los Angeles River","http://www.sfmoma.org/images/artwork/medium/2010.78_01_b02.jpg","","1949","","2010","24.45 cm x 24.77 cm","","photograph","","American","SFMOMA","","Grant Rusk","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/272","Synchromy","","","1886","1953","1981","59.06 cm x 45.09 cm","","painting","","American","SFMOMA","","Morgan Russell","Purchase through a gift of Dr. and Mrs. Allan Roos"
"","http://www.sfmoma.org/explore/collection/artwork/273","Synchromy No. 3","","","1886","1953","1972","60.33 cm x 40.96 cm","","painting","","American","SFMOMA","","Morgan Russell","Purchase"
"","http://www.sfmoma.org/explore/collection/artwork/123482","Central Pacific/Union Pacific #9","http://www.sfmoma.org/images/artwork/medium/2006.97_01_b02.jpg","","1954","","2006","18.89 cm x 23.65 cm","","photograph","","American","SFMOMA","","Mark Ruwedel","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/123481","Chicago, Milwaukee, St. Paul and Pacific #17","http://www.sfmoma.org/images/artwork/medium/2006.95_01_b02.jpg","","1954","","2006","18.89 cm x 24.13 cm","","photograph","","American","SFMOMA","","Mark Ruwedel","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/129790","Crossing #14","","","1954","","2011","40.01 cm x 50.8 cm","","photograph","","American","SFMOMA","","Mark Ruwedel","Gift of David Knaus"
"","http://www.sfmoma.org/explore/collection/artwork/129791","Crossing #15","","","1954","","2011","40.64 cm x 50.8 cm","","photograph","","American","SFMOMA","","Mark Ruwedel","Gift of David Knaus"
"","http://www.sfmoma.org/explore/collection/artwork/132199","Crossing #7","","","1954","","2011","40.64 cm x 50.8 cm","","photograph","","American","SFMOMA","","Mark Ruwedel","Gift of David Knaus"
"","http://www.sfmoma.org/explore/collection/artwork/105946","Earthworks Portfolio I","http://www.sfmoma.org/images/artwork/medium/2001.388.1-12_01_b03.jpg","","1954","","2001","40.64 cm x 50.8 cm","","photograph","","American","SFMOMA","","Mark Ruwedel","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/100270","Greenwater Valley: A Prehistoric Rock Alignment Along Pleistocene Wetlands","http://www.sfmoma.org/images/artwork/medium/2001.196.jpg","","1954","","2001","60.96 cm x 71.12 cm","","photograph","","American","SFMOMA","","Mark Ruwedel","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/100271","Palo Verde Mesa, Colorado River Valley: Forked Trail in the Shadow of the Mule Mountains","http://www.sfmoma.org/images/artwork/medium/2001.197.jpg","","1954","","2001","60.96 cm x 71.12 cm","","photograph","","American","SFMOMA","","Mark Ruwedel","Accessions Committee Fund purchase"
"","http://www.sfmoma.org/explore/collection/artwork/123480","Southern Pacific #9","http://www.sfmoma.org/images/artwork/medium/2006.96_01_b02.jpg","","1954","","2006","18.89 cm x 23.97 cm","","photograph","","American","SFMOMA","","Mark Ruwedel","Accessions Committee Fund purchase"
