,column_name,el_dist,jc_name,jc_num,jc_text,ks_num,mw_hist,semantic_type,target,test_name,tf_text,truth
328,uefa_players!ln,0.0,0.0,0.0,0.0,0.0,4.40869562074e-57,Player---familyName,False,2014 WC french!No.,0.0,Player---tag
329,uefa_players!cb,0.0,0.0,0.0,0.0,0.0,0.0283864754517,SportsClub---name,False,2014 WC french!No.,0.0,Player---tag
330,uefa_players!cn,0.0,0.0,0.0,0.0,0.0,1.9332444565e-06,League---name,False,2014 WC french!No.,0.0,Player---tag
331,uefa_players!db,0.658131432634,0.0,0.0,0.0,1.09384928197e-221,1.63630637461e-56,Player---birthDate,False,2014 WC french!No.,0.0,Player---tag
332,uefa_players!nt,0.0,0.0,0.0,0.0,0.0,5.93895200919e-28,SportsTeam---name,False,2014 WC french!No.,0.0,Player---tag
333,uefa_players!ps,0.700812293682,0.0,0.136363636364,0.0,1.15062128256e-150,3.88799747957e-24,Player---playPosition,False,2014 WC french!No.,0.0,Player---tag
334,uefa_players!ht,0.869060694904,0.0,0.0,0.0,1.64077392296e-221,3.85576434348e-23,Player---height,False,2014 WC french!No.,0.0,Player---tag
335,uefa_players!ag,0.37566973531,0.0,0.189189189189,0.0,4.27121955809e-107,3.56224341101e-06,Player---age,False,2014 WC french!No.,0.0,Player---tag
336,uefa_players!fn,0.0,0.0,0.0,0.0,0.0,8.2073632253e-53,Player---givenName,False,2014 WC french!No.,0.0,Player---tag
337,uefa_players!sn,0.0,0.0,0.0,0.0,0.0,4.0906192648e-57,Player---name,False,2014 WC french!No.,0.0,Player---tag
338,uefa_players!go/at,0.6878921935,0.0,0.271604938272,0.0,1.03490523208e-133,9.69370276498e-26,Player---goalScored,False,2014 WC french!No.,0.0,Player---tag
339,uefa_players!no,0.0,0.0,0.0,0.0,0.0,3.13114553079e-46,Player---tag,False,2014 WC french!Joueur,0.0,Player---name
340,uefa_players!ln,0.0,0.0,0.0,0.0112130479103,0.0,0.586423214391,Player---familyName,False,2014 WC french!Joueur,0.125316798028,Player---name
341,uefa_players!cb,0.0,0.0,0.0,0.0,0.0,1.1422989519e-54,SportsClub---name,False,2014 WC french!Joueur,0.0,Player---name
342,uefa_players!cn,0.0,0.0,0.0,0.0,0.0,2.87465346777e-55,League---name,False,2014 WC french!Joueur,0.0,Player---name
343,uefa_players!db,0.0,0.0,0.0,0.0,0.0,0.145415654629,Player---birthDate,False,2014 WC french!Joueur,0.0,Player---name
344,uefa_players!nt,0.0,0.0,0.0,0.0,0.0,2.01610386016e-49,SportsTeam---name,False,2014 WC french!Joueur,0.0,Player---name
345,uefa_players!ps,0.0,0.0,0.0,0.0,0.0,4.08247383843e-56,Player---playPosition,False,2014 WC french!Joueur,0.0,Player---name
346,uefa_players!ht,0.0,0.0,0.0,0.0,0.0,8.34618167299e-52,Player---height,False,2014 WC french!Joueur,0.0,Player---name
347,uefa_players!ag,0.0,0.0,0.0,0.0,0.0,3.34901231658e-53,Player---age,False,2014 WC french!Joueur,0.0,Player---name
348,uefa_players!fn,0.0,0.0,0.0,0.00227531285552,0.0,1.86458033994e-09,Player---givenName,False,2014 WC french!Joueur,0.319224003202,Player---name
349,uefa_players!sn,0.0,0.0,0.0,0.0122324159021,0.0,0.624229601744,Player---name,True,2014 WC french!Joueur,0.132001933901,Player---name
350,uefa_players!go/at,0.0,0.0,0.0,0.0,0.0,6.46927698646e-53,Player---goalScored,False,2014 WC french!Joueur,0.0,Player---name
351,uefa_players!no,0.467213569636,0.0,0.636363636364,0.0,1.2189455432e-06,3.41305140284e-06,Player---tag,False,2014 WC french!Selections,0.0,Player---numberOfPlayedGames
352,uefa_players!ln,0.0,0.0,0.0,0.0,0.0,9.43226624031e-43,Player---familyName,False,2014 WC french!Selections,0.0,Player---numberOfPlayedGames
353,uefa_players!cb,0.0,0.0,0.0,0.0,0.0,3.67840226045e-34,SportsClub---name,False,2014 WC french!Selections,0.0,Player---numberOfPlayedGames
354,uefa_players!cn,0.0,0.0,0.0,0.0,0.0,3.92446662133e-36,League---name,False,2014 WC french!Selections,0.0,Player---numberOfPlayedGames
355,uefa_players!db,0.640143821145,0.0,0.0,0.0,1.09384928197e-221,2.92921642935e-41,Player---birthDate,False,2014 WC french!Selections,0.0,Player---numberOfPlayedGames
356,uefa_players!nt,0.0,0.0,0.0,0.0,0.0,6.24008356988e-15,SportsTeam---name,False,2014 WC french!Selections,0.0,Player---numberOfPlayedGames
357,uefa_players!ps,0.904134338727,0.0909090909091,0.0194805194805,0.0,7.26467588138e-168,2.60522406038e-40,Player---playPosition,False,2014 WC french!Selections,0.0,Player---numberOfPlayedGames
358,uefa_players!ht,0.657523203994,0.0,0.0,0.0,1.64077392296e-221,2.11125335744e-22,Player---height,False,2014 WC french!Selections,0.0,Player---numberOfPlayedGames
359,uefa_players!ag,0.478206552923,0.0,0.142857142857,0.0,6.87640077502e-32,2.73434331762e-29,Player---age,False,2014 WC french!Selections,0.0,Player---numberOfPlayedGames
360,uefa_players!fn,0.0,0.0,0.0,0.0,0.0,4.35483222127e-32,Player---givenName,False,2014 WC french!Selections,0.0,Player---numberOfPlayedGames
361,uefa_players!sn,0.0,0.0,0.0,0.0,0.0,7.74080318368e-43,Player---name,False,2014 WC french!Selections,0.0,Player---numberOfPlayedGames
362,uefa_players!go/at,0.862507423986,0.0,0.525974025974,0.0,4.37346700885e-135,1.12864759416e-25,Player---goalScored,False,2014 WC french!Selections,0.0,Player---numberOfPlayedGames
363,uefa_players!no,0.0495638574976,0.0,0.00273295340235,0.0,3.14092060949e-06,3.2166586277e-19,Player---tag,False,2014 WC french!Club,0.0,SportsClub---name
364,uefa_players!ln,0.0,0.0,0.0,0.0,0.0,9.44707568958e-30,Player---familyName,False,2014 WC french!Club,0.000766213736614,SportsClub---name
365,uefa_players!cb,0.0,0.2,0.0,0.048001881402,0.0,1.61415562826e-42,SportsClub---name,True,2014 WC french!Club,0.370237935688,SportsClub---name
366,uefa_players!cn,0.0,0.0,0.0,0.0,0.0,5.76960892153e-44,League---name,False,2014 WC french!Club,0.0,SportsClub---name
367,uefa_players!db,0.0348380779107,0.2,0.0,0.0,1.5988728121e-14,1.41038969931e-27,Player---birthDate,False,2014 WC french!Club,0.0,SportsClub---name
368,uefa_players!nt,0.0,0.0,0.0,0.0,0.0,1.75183393765e-27,SportsTeam---name,False,2014 WC french!Club,8.56720327584e-06,SportsClub---name
369,uefa_players!ps,0.0526288588531,0.0,8.36618388474e-05,0.0,3.92870399053e-06,8.15888339456e-47,Player---playPosition,False,2014 WC french!Club,0.0,SportsClub---name
370,uefa_players!ht,0.0391336444517,0.0,0.00100394206617,0.0,4.10786873615e-11,9.26918696032e-34,Player---height,False,2014 WC french!Club,0.0,SportsClub---name
371,uefa_players!ag,0.0505230625732,0.0,0.000613520151547,0.0,3.08485868024e-08,7.01219160006e-39,Player---age,False,2014 WC french!Club,0.0,SportsClub---name
372,uefa_players!fn,0.0,0.0,0.0,0.0016437007874,0.0,1.7813348758e-15,Player---givenName,False,2014 WC french!Club,0.00094669641647,SportsClub---name
373,uefa_players!sn,0.0,0.0,0.0,0.0,0.0,7.05774524245e-30,Player---name,False,2014 WC french!Club,0.00123515098718,SportsClub---name
374,uefa_players!go/at,0.0527238624571,0.0,0.00222980754969,0.0,1.54321910197e-08,2.39178388396e-36,Player---goalScored,False,2014 WC french!Club,0.0,SportsClub---name
375,uefa_players!no,0.36493425534,0.0,0.244897959184,0.0,1.28854239918e-46,7.25036259449e-27,Player---tag,False,2014 WC french!Age,0.0,Player---age
376,uefa_players!ln,0.0,0.0,0.0,0.0,0.0,9.36104469848e-54,Player---familyName,False,2014 WC french!Age,0.0,Player---age
377,uefa_players!cb,0.0,0.0,0.0,0.0,0.0,5.226123744e-15,SportsClub---name,False,2014 WC french!Age,0.0,Player---age
378,uefa_players!cn,0.0,0.0,0.0,0.0,0.0,5.53509035694e-25,League---name,False,2014 WC french!Age,0.0,Player---age
379,uefa_players!db,0.648715906049,0.0,0.0,0.0,1.09384928197e-221,3.64659197157e-53,Player---birthDate,False,2014 WC french!Age,0.0,Player---age
380,uefa_players!nt,0.0,0.0,0.0,0.0,0.0,9.63891975028e-24,SportsTeam---name,False,2014 WC french!Age,0.0,Player---age
381,uefa_players!ps,0.821632878036,0.0,0.0,0.0,1.64077392296e-221,8.01300530074e-34,Player---playPosition,False,2014 WC french!Age,0.0,Player---age
382,uefa_players!ht,0.739856943668,0.0,0.0,0.0,1.64077392296e-221,1.19166548673e-17,Player---height,False,2014 WC french!Age,0.0,Player---age
383,uefa_players!ag,0.138660705342,0.0,0.769230769231,0.0,7.00510817466e-26,0.486878421171,Player---age,True,2014 WC french!Age,0.0,Player---age
384,uefa_players!fn,0.0,0.0,0.0,0.0,0.0,2.50099416304e-49,Player---givenName,False,2014 WC french!Age,0.0,Player---age
385,uefa_players!sn,0.0,0.0,0.0,0.0,0.0,8.66170429301e-54,Player---name,False,2014 WC french!Age,0.0,Player---age
386,uefa_players!go/at,0.782429233685,0.0,0.296296296296,0.0,1.65693925986e-214,3.0475610956e-21,Player---goalScored,False,2014 WC french!Age,0.0,Player---age
387,uefa_players!no,0.0,0.0,0.0,0.0,0.0,1.22127629597e-15,Player---tag,False,2014 WC french!Championnat,0.0,League---name
388,uefa_players!ln,0.0,0.0,0.0,0.0,0.0,1.20244891011e-50,Player---familyName,False,2014 WC french!Championnat,0.0013966286327,League---name
389,uefa_players!cb,0.0,0.0,0.0,0.0,0.0,4.32417808889e-28,SportsClub---name,False,2014 WC french!Championnat,0.0,League---name
390,uefa_players!cn,0.0,0.0,0.0,0.0,0.0,2.11485071917e-30,League---name,True,2014 WC french!Championnat,0.0,League---name
391,uefa_players!db,0.0,0.0,0.0,0.0,0.0,8.4124437395e-50,Player---birthDate,False,2014 WC french!Championnat,0.0,League---name
392,uefa_players!nt,0.0,0.0833333333333,0.0,0.0,0.0,3.81848788761e-10,SportsTeam---name,False,2014 WC french!Championnat,0.0,League---name
393,uefa_players!ps,0.0,0.0,0.0,0.0,0.0,1.64937243755e-35,Player---playPosition,False,2014 WC french!Championnat,0.0,League---name
394,uefa_players!ht,0.0,0.0833333333333,0.0,0.0,0.0,4.55536839684e-08,Player---height,False,2014 WC french!Championnat,0.0,League---name
395,uefa_players!ag,0.0,0.0,0.0,0.0,0.0,4.13903592338e-22,Player---age,False,2014 WC french!Championnat,0.0,League---name
396,uefa_players!fn,0.0,0.0,0.0,0.0,0.0,2.23113289088e-44,Player---givenName,False,2014 WC french!Championnat,0.0,League---name
397,uefa_players!sn,0.0,0.0,0.0,0.0,0.0,1.07584209889e-50,Player---name,False,2014 WC french!Championnat,0.0013966286327,League---name
398,uefa_players!go/at,0.0,0.142857142857,0.0,0.0,0.0,1.10469498469e-15,Player---goalScored,False,2014 WC french!Championnat,0.0,League---name
399,uefa_players!no,0.0,0.0,0.0,0.0,0.0,1.54825530094e-30,Player---tag,False,2014 WC french!Equipe,0.0,SportsTeam---name
400,uefa_players!ln,0.0,0.0,0.0,0.0,0.0,6.64594768663e-55,Player---familyName,False,2014 WC french!Equipe,0.00652412941678,SportsTeam---name
401,uefa_players!cb,0.0,0.0,0.0,0.0,0.0,0.0695281114347,SportsClub---name,False,2014 WC french!Equipe,0.0,SportsTeam---name
402,uefa_players!cn,0.0,0.0,0.0,0.0,0.0,7.0855605111e-06,League---name,False,2014 WC french!Equipe,0.0,SportsTeam---name
403,uefa_players!db,0.0,0.0,0.0,0.0,0.0,2.22747275395e-54,Player---birthDate,False,2014 WC french!Equipe,0.0,SportsTeam---name
404,uefa_players!nt,0.0,0.0,0.0,0.0,0.0,1.28458739842e-27,SportsTeam---name,True,2014 WC french!Equipe,0.0,SportsTeam---name
405,uefa_players!ps,0.0,0.0,0.0,0.0,0.0,6.54675018043e-24,Player---playPosition,False,2014 WC french!Equipe,0.0,SportsTeam---name
406,uefa_players!ht,0.0,0.0,0.0,0.0,0.0,1.80160494536e-23,Player---height,False,2014 WC french!Equipe,0.0,SportsTeam---name
407,uefa_players!ag,0.0,0.0,0.0,0.0,0.0,1.68511797928e-07,Player---age,False,2014 WC french!Equipe,0.0,SportsTeam---name
408,uefa_players!fn,0.0,0.0,0.0,0.0,0.0,5.8613620918e-51,Player---givenName,False,2014 WC french!Equipe,0.0,SportsTeam---name
409,uefa_players!sn,0.0,0.0,0.0,0.0,0.0,6.20261354292e-55,Player---name,False,2014 WC french!Equipe,0.00652412941678,SportsTeam---name
410,uefa_players!go/at,0.0,0.0,0.0,0.0,0.0,6.74373729668e-26,Player---goalScored,False,2014 WC french!Equipe,0.0,SportsTeam---name
411,uefa_players!no,0.583698108792,0.0,0.0204081632653,0.0,3.75348348872e-182,2.91806895691e-38,Player---tag,False,2014 WC french!Position,0.0,Player---playPosition
412,uefa_players!ln,0.0,0.111111111111,0.0,0.0,0.0,6.65407908198e-56,Player---familyName,False,2014 WC french!Position,0.0,Player---playPosition
413,uefa_players!cb,0.0,0.0,0.0,0.0,0.0,3.17218575443e-25,SportsClub---name,False,2014 WC french!Position,0.0,Player---playPosition
414,uefa_players!cn,0.0,0.111111111111,0.0,0.0,0.0,4.612640118e-25,League---name,False,2014 WC french!Position,0.0,Player---playPosition
415,uefa_players!db,0.498654972416,0.0,0.0,0.0,8.2038696148e-222,1.56029735096e-55,Player---birthDate,False,2014 WC french!Position,0.0,Player---playPosition
416,uefa_players!nt,0.0,0.0,0.0,0.0,0.0,4.60815324284e-36,SportsTeam---name,False,2014 WC french!Position,0.0,Player---playPosition
417,uefa_players!ps,0.156030498701,0.0,0.666666666667,0.0,0.666666666543,0.897282731871,Player---playPosition,True,2014 WC french!Position,0.0,Player---playPosition
418,uefa_players!ht,0.647254840232,0.0,0.0,0.0,1.09384928197e-221,9.79350554929e-35,Player---height,False,2014 WC french!Position,0.0,Player---playPosition
419,uefa_players!ag,0.536020116621,0.0,0.0,0.0,1.09384928197e-221,1.74862533209e-33,Player---age,False,2014 WC french!Position,0.0,Player---playPosition
420,uefa_players!fn,0.0,0.111111111111,0.0,0.0,0.0,4.09165033371e-53,Player---givenName,False,2014 WC french!Position,0.0,Player---playPosition
421,uefa_players!sn,0.0,0.111111111111,0.0,0.0,0.0,6.33828170296e-56,Player---name,False,2014 WC french!Position,0.0,Player---playPosition
422,uefa_players!go/at,0.46272723014,0.0,0.0246913580247,0.0,1.36206816208e-118,8.70313611956e-36,Player---goalScored,False,2014 WC french!Position,0.0,Player---playPosition
423,uefa_players!no,0.467270932274,0.0,0.622448979592,0.0,1.71033335345e-06,1.54825530094e-30,Player---tag,False,2014 WC french!Classement FIFA,0.0,SportsTeam---ranking
424,uefa_players!ln,0.0,0.0,0.0,0.0,0.0,6.64594768663e-55,Player---familyName,False,2014 WC french!Classement FIFA,0.0,SportsTeam---ranking
425,uefa_players!cb,0.0,0.0,0.0,0.0,0.0,0.0695281114347,SportsClub---name,False,2014 WC french!Classement FIFA,0.0,SportsTeam---ranking
426,uefa_players!cn,0.0,0.0,0.0,0.0,0.0,7.0855605111e-06,League---name,False,2014 WC french!Classement FIFA,0.0,SportsTeam---ranking
427,uefa_players!db,0.651564723992,0.0,0.0,0.0,1.09384928197e-221,2.22747275395e-54,Player---birthDate,False,2014 WC french!Classement FIFA,0.0,SportsTeam---ranking
428,uefa_players!nt,0.0,0.0625,0.0,0.0,0.0,1.28458739842e-27,SportsTeam---name,False,2014 WC french!Classement FIFA,0.0,SportsTeam---ranking
429,uefa_players!ps,0.834009810707,0.0,0.0491803278689,0.0,8.90969822901e-183,6.54675018043e-24,Player---playPosition,False,2014 WC french!Classement FIFA,0.0,SportsTeam---ranking
430,uefa_players!ht,0.783107532401,0.0,0.0,0.0,1.64077392296e-221,1.80160494536e-23,Player---height,False,2014 WC french!Classement FIFA,0.0,SportsTeam---ranking
431,uefa_players!ag,0.345529426676,0.0,0.360655737705,0.0,8.33309084889e-57,1.68511797928e-07,Player---age,False,2014 WC french!Classement FIFA,0.0,SportsTeam---ranking
432,uefa_players!fn,0.0,0.0,0.0,0.0,0.0,5.8613620918e-51,Player---givenName,False,2014 WC french!Classement FIFA,0.0,SportsTeam---ranking
433,uefa_players!sn,0.0,0.0,0.0,0.0,0.0,6.20261354292e-55,Player---name,False,2014 WC french!Classement FIFA,0.0,SportsTeam---ranking
434,uefa_players!go/at,0.794049264606,0.0,0.753086419753,0.0,2.4805769171e-146,6.74373729668e-26,Player---goalScored,False,2014 WC french!Classement FIFA,0.0,SportsTeam---ranking
435,uefa_players!no,0.646396618783,0.0,0.0,0.0,1.09384928197e-221,6.50671033087e-44,Player---tag,False,2014 WC french!Date de naissance,0.0,Player---birthDate
436,uefa_players!ln,0.0,0.0,0.0,0.0,0.0,0.229662298356,Player---familyName,False,2014 WC french!Date de naissance,0.0,Player---birthDate
437,uefa_players!cb,0.0,0.0,0.0,0.0,0.0,9.260103915e-54,SportsClub---name,False,2014 WC french!Date de naissance,0.0,Player---birthDate
438,uefa_players!cn,0.0,0.0,0.0,0.0,0.0,2.00172469135e-54,League---name,False,2014 WC french!Date de naissance,0.0,Player---birthDate
439,uefa_players!db,0.000987914332607,0.0,0.357142857143,0.0,3.88873552302e-44,0.7792798902,Player---birthDate,True,2014 WC french!Date de naissance,0.0,Player---birthDate
440,uefa_players!nt,0.0,0.0,0.0,0.0,0.0,1.17137022978e-47,SportsTeam---name,False,2014 WC french!Date de naissance,0.0,Player---birthDate
441,uefa_players!ps,0.66485595211,0.0,0.0,0.0,1.09384928197e-221,2.00395483435e-55,Player---playPosition,False,2014 WC french!Date de naissance,0.0,Player---birthDate
442,uefa_players!ht,0.555149037409,0.0,0.0,0.0,1.09384928197e-221,2.0991170346e-50,Player---height,False,2014 WC french!Date de naissance,0.0,Player---birthDate
443,uefa_players!ag,0.650790874396,0.0,0.0,0.0,1.09384928197e-221,4.05811136115e-52,Player---age,False,2014 WC french!Date de naissance,0.0,Player---birthDate
444,uefa_players!fn,0.0,0.0,0.0,0.0,0.0,4.00177727259e-06,Player---givenName,False,2014 WC french!Date de naissance,0.0,Player---birthDate
445,uefa_players!sn,0.0,0.0,0.0,0.0,0.0,0.209875919365,Player---name,False,2014 WC french!Date de naissance,0.0,Player---birthDate
446,uefa_players!go/at,0.663959331259,0.05,0.0,0.0,1.09384928197e-221,1.22770291552e-51,Player---goalScored,False,2014 WC french!Date de naissance,0.0,Player---birthDate
447,world_cup_2010_squads! First Name,0.0,0.0,0.0,0.0,0.0,3.40675466691e-27,Player---givenName,False,world_cup_squads!Club,0.0,SportsClub---name
448,world_cup_2010_squads! Last Name,0.0,0.0,0.0,0.0,0.0,1.11968802568e-26,Player---familyName,False,world_cup_squads!Club,0.00453821787378,SportsClub---name
449,world_cup_2010_squads! Club Country,0.0,0.230769230769,0.0,0.0,0.0,1.18682926163e-29,League---name,False,world_cup_squads!Club,7.10142937816e-06,SportsClub---name
450,world_cup_2010_squads! #,0.0727152690062,0.0,0.000852524829786,0.0,9.10846609688e-05,3.65924577613e-43,Player---tag,False,world_cup_squads!Club,0.0,SportsClub---name
451,world_cup_2010_squads! Shirt Name,0.0,0.0,0.0,0.0,0.0,2.24685434676e-30,Player---alternateName,False,world_cup_squads!Club,0.00668238460985,SportsClub---name
452,world_cup_2010_squads! FIFA Display Name,0.0,0.0,0.0,0.0,0.0,5.32325639369e-31,Player---name,False,world_cup_squads!Club,0.00283053457808,SportsClub---name
453,world_cup_2010_squads! Height,0.0575781366076,0.0,0.00139504063056,0.0,2.716025581e-10,3.15247679621e-34,Player---height,False,world_cup_squads!Club,0.0,SportsClub---name
454,world_cup_2010_squads! Club,0.0235507099412,0.8,0.000266120233121,0.00219384191639,0.00505770804141,0.978405622748,SportsClub---name,True,world_cup_squads!Club,1.21537529718,SportsClub---name
455,world_cup_2010_squads!Country,0.0,0.0,0.0,0.0,0.0,5.62986510577e-42,SportsTeam---name,False,world_cup_squads!Club,5.34058289377e-05,SportsClub---name
456,world_cup_2010_squads! Date of Birth,0.0390344581867,0.0,0.0,0.0,2.1166041555e-19,1.39999441438e-27,Player---birthDate,False,world_cup_squads!Club,0.000154137549217,SportsClub---name
457,world_cup_2010_squads! Position,0.0,0.0,0.0,0.0,0.0,2.05632093456e-46,Player---playPosition,False,world_cup_squads!Club,0.0,SportsClub---name
458,world_cup_2010_squads! First Name,0.0,0.0,0.0,0.0,0.0,5.5794713368e-49,Player---givenName,False,world_cup_squads!ClubCountry,0.0,League---name
459,world_cup_2010_squads! Last Name,0.0,0.0,0.0,0.0,0.0,9.22925236809e-49,Player---familyName,False,world_cup_squads!ClubCountry,0.0,League---name
460,world_cup_2010_squads! Club Country,0.0,0.769230769231,0.0,0.74,0.0,0.114598582677,League---name,True,world_cup_squads!ClubCountry,1.88545234468,League---name
461,world_cup_2010_squads! #,0.0,0.0,0.0,0.0,0.0,1.43134406506e-27,Player---tag,False,world_cup_squads!ClubCountry,0.0,League---name
462,world_cup_2010_squads! Shirt Name,0.0,0.0,0.0,0.0,0.0,2.75777355034e-50,Player---alternateName,False,world_cup_squads!ClubCountry,0.0,League---name
463,world_cup_2010_squads! FIFA Display Name,0.0,0.0,0.0,0.0,0.0,1.55296374509e-50,Player---name,False,world_cup_squads!ClubCountry,0.0,League---name
464,world_cup_2010_squads! Height,0.0,0.0,0.0,0.0,0.0,3.93440169376e-14,Player---height,False,world_cup_squads!ClubCountry,0.0,League---name
465,world_cup_2010_squads! Club,0.0,0.230769230769,0.0,0.0,0.0,1.3909949536e-29,SportsClub---name,False,world_cup_squads!ClubCountry,0.0,League---name
466,world_cup_2010_squads!Country,0.0,0.636363636364,0.0,0.0,0.0,2.96536431347e-27,SportsTeam---name,False,world_cup_squads!ClubCountry,0.0,League---name
467,world_cup_2010_squads! Date of Birth,0.0,0.0,0.0,0.0,0.0,3.84111356168e-49,Player---birthDate,False,world_cup_squads!ClubCountry,0.0,League---name
468,world_cup_2010_squads! Position,0.0,0.0,0.0,0.0,0.0,1.17753955168e-35,Player---playPosition,False,world_cup_squads!ClubCountry,0.0,League---name
469,world_cup_2010_squads! First Name,0.0,0.0,0.0,0.0,0.0,2.25232306609e-56,Player---givenName,False,world_cup_squads!Number,0.0,Player---tag
470,world_cup_2010_squads! Last Name,0.0,0.0,0.0,0.0,0.0,3.11369412996e-56,Player---familyName,False,world_cup_squads!Number,0.0,Player---tag
471,world_cup_2010_squads! Club Country,0.0,0.0,0.0,0.0,0.0,5.65376990494e-27,League---name,False,world_cup_squads!Number,0.0,Player---tag
472,world_cup_2010_squads! #,0.0,0.0,1.0,0.0,1.0,0.999208586312,Player---tag,True,world_cup_squads!Number,0.0,Player---tag
473,world_cup_2010_squads! Shirt Name,0.0,0.0,0.0,0.0,0.0,3.27234003067e-57,Player---alternateName,False,world_cup_squads!Number,0.0,Player---tag
474,world_cup_2010_squads! FIFA Display Name,0.0,0.0,0.0,0.0,0.0,2.26665478443e-57,Player---name,False,world_cup_squads!Number,0.0,Player---tag
475,world_cup_2010_squads! Height,0.86986435405,0.0,0.0,0.0,1.64077392296e-221,2.32011564642e-21,Player---height,False,world_cup_squads!Number,0.0,Player---tag
476,world_cup_2010_squads! Club,0.0211071107079,0.0,0.0274566473988,0.0,4.921409844e-07,2.95212127862e-43,SportsClub---name,False,world_cup_squads!Number,0.0,Player---tag
477,world_cup_2010_squads!Country,0.0,0.0,0.0,0.0,0.0,0.65040463944,SportsTeam---name,False,world_cup_squads!Number,0.0,Player---tag
478,world_cup_2010_squads! Date of Birth,0.658143683104,0.0,0.0,0.0,1.09384928197e-221,1.77166358212e-56,Player---birthDate,False,world_cup_squads!Number,0.0,Player---tag
479,world_cup_2010_squads! Position,0.0,0.0,0.0,0.0,0.0,2.71924641666e-24,Player---playPosition,False,world_cup_squads!Number,0.0,Player---tag
480,world_cup_2010_squads! First Name,0.0,0.047619047619,0.0,0.0,0.0,0.3143019604,Player---givenName,False,world_cup_squads!DateOfBirth,0.0,Player---birthDate
481,world_cup_2010_squads! Last Name,0.0,0.0,0.0,0.0,0.0,0.430895068635,Player---familyName,False,world_cup_squads!DateOfBirth,0.0,Player---birthDate
482,world_cup_2010_squads! Club Country,0.0,0.0,0.0,0.0,0.0,1.43737188088e-47,League---name,False,world_cup_squads!DateOfBirth,0.0,Player---birthDate
483,world_cup_2010_squads! #,0.65814427008,0.0,0.0,0.0,1.09384928197e-221,1.00231453099e-55,Player---tag,False,world_cup_squads!DateOfBirth,0.0,Player---birthDate
484,world_cup_2010_squads! Shirt Name,0.0,0.1,0.0,0.0,0.0,0.0208123066866,Player---alternateName,False,world_cup_squads!DateOfBirth,0.0,Player---birthDate
485,world_cup_2010_squads! FIFA Display Name,0.0,0.0,0.0,0.0,0.0,0.0104529619001,Player---name,False,world_cup_squads!DateOfBirth,0.0,Player---birthDate
486,world_cup_2010_squads! Height,0.554948964215,0.0,0.0,0.0,1.09384928197e-221,6.82160763437e-50,Player---height,False,world_cup_squads!DateOfBirth,0.0,Player---birthDate
487,world_cup_2010_squads! Club,0.0333692359442,0.0,0.0,0.0,2.09884776097e-10,6.98029292851e-25,SportsClub---name,False,world_cup_squads!DateOfBirth,0.00472103531029,Player---birthDate
488,world_cup_2010_squads!Country,0.0,0.0,0.0,0.0,0.0,1.18643650436e-53,SportsTeam---name,False,world_cup_squads!DateOfBirth,0.0,Player---birthDate
489,world_cup_2010_squads! Date of Birth,0.000674601481291,0.470588235294,0.5,0.0,0.465614862448,0.242670928768,Player---birthDate,True,world_cup_squads!DateOfBirth,0.457295646001,Player---birthDate
490,world_cup_2010_squads! Position,0.0,0.0,0.0,0.0,0.0,1.2665025909e-54,Player---playPosition,False,world_cup_squads!DateOfBirth,0.0,Player---birthDate
491,world_cup_2010_squads! First Name,0.0,0.0714285714286,0.0,0.0,0.0,2.84509140316e-54,Player---givenName,False,world_cup_squads!Team,0.0,SportsTeam---name
492,world_cup_2010_squads! Last Name,0.0,0.0769230769231,0.0,0.0,0.0,3.83463401745e-54,Player---familyName,False,world_cup_squads!Team,0.0,SportsTeam---name
493,world_cup_2010_squads! Club Country,0.0,0.0,0.0,0.0,0.0,9.83715742305e-27,League---name,False,world_cup_squads!Team,0.0,SportsTeam---name
494,world_cup_2010_squads! #,0.0,0.0,0.0,0.0,0.0,0.613663343792,Player---tag,False,world_cup_squads!Team,0.0,SportsTeam---name
495,world_cup_2010_squads! Shirt Name,0.0,0.0714285714286,0.0,0.0,0.0,4.81220924689e-55,Player---alternateName,False,world_cup_squads!Team,0.0,SportsTeam---name
496,world_cup_2010_squads! FIFA Display Name,0.0,0.047619047619,0.0,0.0,0.0,3.43174885422e-55,Player---name,False,world_cup_squads!Team,0.0,SportsTeam---name
497,world_cup_2010_squads! Height,0.0,0.0,0.0,0.0,0.0,5.39294735692e-22,Player---height,False,world_cup_squads!Team,0.0,SportsTeam---name
498,world_cup_2010_squads! Club,0.0,0.0,0.0,0.0,0.0,4.25012436726e-42,SportsClub---name,False,world_cup_squads!Team,0.0512098868293,SportsTeam---name
499,world_cup_2010_squads!Country,0.0,0.0,0.0,0.592592592593,0.0,0.957992607692,SportsTeam---name,True,world_cup_squads!Team,1.65901066035,SportsTeam---name
500,world_cup_2010_squads! Date of Birth,0.0,0.0,0.0,0.0,0.0,2.2804743429e-54,Player---birthDate,False,world_cup_squads!Team,0.0,SportsTeam---name
501,world_cup_2010_squads! Position,0.0,0.0,0.0,0.0,0.0,4.42821533819e-24,Player---playPosition,False,world_cup_squads!Team,0.0,SportsTeam---name
502,world_cup_2010_squads! First Name,0.0,0.0,0.0,0.0,0.0,1.79522192008e-55,Player---givenName,False,world_cup_squads!Position,0.0,Player---playPosition
